lang	domain	intent	utterance
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor mañana por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor mañana por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista el viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista hoy?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor prevista mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera el viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera hoy?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se espera mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé el viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé hoy?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura mayor que se prevé mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta ?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el  por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el  por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el domingo por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el domingo por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el jueves por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el jueves por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el lunes por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el lunes por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el miércoles por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el miércoles por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el sábado por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el sábado por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el viernes por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta el viernes por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location}  el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location}  el próximo lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location}  este lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} ?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el próximo domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el próximo jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el próximo martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el próximo miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el próximo sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el próximo viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} el viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} este domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} este jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} este martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} este miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} este sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} este viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta en {location} mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada el viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada hoy?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta esperada mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta mañana por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta mañana por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista el viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista hoy?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta prevista mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera el viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera hoy?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se espera mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé el viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé hoy?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más alta que se prevé mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada ?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el  por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el  por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el domingo por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el domingo por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el jueves por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el jueves por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el lunes por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el lunes por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el miércoles por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el miércoles por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el sábado por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el sábado por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el viernes por la mañana?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada el viernes por la noche?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location}  el lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location}  el próximo lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location}  este lunes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} ?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el próximo domingo?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el próximo jueves?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el próximo martes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el próximo miércoles?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el próximo sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el próximo viernes?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el sábado?
es	ovos-skill-weather.openvoiceos	high_temperature.intent	¿Cuál es la temperatura más elevada en {location} el viernes?
